step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
191,TRANSFER,1302803.58,C1399818389,0.0,0.0,C1635955226,1832523.92,3135327.5,0,0
191,TRANSFER,393662.15,C257588962,0.0,0.0,C1976053716,1444716.64,1838378.79,0,0
191,TRANSFER,1924146.26,C291873543,0.0,0.0,C1029959252,2555142.52,4479288.79,0,0
191,PAYMENT,5539.75,C929032790,117.0,0.0,M408680200,0.0,0.0,0,0
191,PAYMENT,7341.87,C1143613327,99671.0,92329.13,M2028718486,0.0,0.0,0,0
191,PAYMENT,8779.61,C816742791,92329.13,83549.52,M1997194029,0.0,0.0,0,0
191,CASH_IN,10653.93,C1644794908,629.0,11282.93,C2071270098,552532.76,541878.83,0,0
191,PAYMENT,6063.29,C1141397170,415852.0,409788.71,M7226637,0.0,0.0,0,0
191,TRANSFER,809763.01,C568126854,409788.71,0.0,C805006582,1.223438596E7,1.304414897E7,0,0
191,PAYMENT,7936.56,C266024149,10742.0,2805.44,M157310554,0.0,0.0,0,0
191,PAYMENT,7958.39,C2077500502,39645.0,31686.61,M1034045047,0.0,0.0,0,0
191,DEBIT,1832.39,C1804185738,849.0,0.0,C2035091528,191629.56,193461.94,0,0
191,PAYMENT,1564.71,C1620095279,14312.0,12747.29,M985456639,0.0,0.0,0,0
191,PAYMENT,2343.68,C360884001,14791.0,12447.32,M858343675,0.0,0.0,0,0
191,PAYMENT,9929.08,C1456836216,681.0,0.0,M181067898,0.0,0.0,0,0
191,PAYMENT,6478.05,C175240621,0.0,0.0,M1944455816,0.0,0.0,0,0
191,PAYMENT,2922.09,C163249346,16371.0,13448.91,M1412302015,0.0,0.0,0,0
191,PAYMENT,2035.31,C1366773514,457552.0,455516.69,M302427622,0.0,0.0,0,0
191,PAYMENT,5721.46,C1283727240,455516.69,449795.24,M1756098907,0.0,0.0,0,0
191,PAYMENT,953.98,C63962203,26288.0,25334.02,M612440153,0.0,0.0,0,0
191,CASH_OUT,262985.3,C1209346846,25334.02,0.0,C1941598182,3866160.19,4129145.49,0,0
191,CASH_IN,197988.17,C2139302510,130.0,198118.17,C1453812970,151359.45,0.0,0,0
191,PAYMENT,1563.84,C55721185,198118.17,196554.32,M800960258,0.0,0.0,0,0
191,PAYMENT,4996.76,C1309748272,6053.0,1056.24,M673689542,0.0,0.0,0,0
191,CASH_OUT,168718.76,C973093655,1056.24,0.0,C657312979,7455131.12,7623849.87,0,0
191,CASH_OUT,95723.97,C2022131434,0.0,0.0,C344267503,1559558.29,1655282.25,0,0
191,CASH_OUT,358483.47,C1060148582,0.0,0.0,C707463766,452134.71,810618.18,0,0
191,CASH_OUT,155938.28,C721175769,0.0,0.0,C1420498381,3220347.26,3376285.54,0,0
191,CASH_OUT,190159.72,C287250962,0.0,0.0,C2051663794,932074.14,1122233.86,0,0
191,CASH_OUT,239119.41,C1408089805,0.0,0.0,C710300820,925285.52,1164404.93,0,0
191,CASH_OUT,268660.94,C1749912179,0.0,0.0,C42583047,2151110.8,2419771.74,0,0
191,CASH_OUT,151364.96,C543150383,0.0,0.0,C1563661393,2686218.2,2837583.16,0,0
191,CASH_OUT,73600.52,C1232699580,0.0,0.0,C440777189,78211.97,151812.49,0,0
191,CASH_OUT,322720.08,C2002535560,0.0,0.0,C1888655975,2586613.51,2909333.59,0,0
191,CASH_OUT,185272.62,C1933985282,0.0,0.0,C876726829,2915839.95,3101112.57,0,0
191,CASH_OUT,187477.86,C768489452,0.0,0.0,C884020194,3338925.11,3526402.97,0,0
191,CASH_OUT,196309.62,C674705033,0.0,0.0,C1505225639,297337.21,493646.84,0,0
191,CASH_OUT,108625.51,C1037715203,0.0,0.0,C3135879,1311723.51,1420349.02,0,0
191,CASH_OUT,54680.89,C2095931628,0.0,0.0,C1579909190,447631.76,502312.65,0,0
191,CASH_OUT,120710.63,C549472714,0.0,0.0,C863304889,1088549.24,1209259.87,0,0
191,CASH_OUT,233775.19,C831678525,0.0,0.0,C2050892475,732716.88,966492.07,0,0
191,CASH_OUT,12476.8,C1587532627,0.0,0.0,C1356114134,60281.2,72758.0,0,0
191,CASH_OUT,104536.15,C1231168108,0.0,0.0,C1339712382,6574997.02,6679533.17,0,0
191,PAYMENT,6244.33,C1808706707,57979.0,51734.67,M1237312087,0.0,0.0,0,0
191,PAYMENT,783.26,C1771742584,51734.67,50951.41,M825465701,0.0,0.0,0,0
191,CASH_IN,144011.16,C788992996,165529.0,309540.16,C1582481311,0.0,0.0,0,0
191,PAYMENT,3573.64,C421323017,20580.0,17006.36,M621880887,0.0,0.0,0,0
191,PAYMENT,593.82,C148142403,42021.0,41427.18,M526111630,0.0,0.0,0,0
191,PAYMENT,738.55,C1630629317,88932.0,88193.45,M1304289098,0.0,0.0,0,0
191,PAYMENT,85.16,C1711847903,88193.45,88108.28,M655282483,0.0,0.0,0,0
191,PAYMENT,12781.16,C1304158034,21177.0,8395.84,M1860116000,0.0,0.0,0,0
191,CASH_OUT,296960.35,C1295684709,8395.84,0.0,C170874601,920522.7,1217483.05,0,0
191,PAYMENT,13203.11,C476861368,8685.0,0.0,M264130088,0.0,0.0,0,0
191,PAYMENT,4806.07,C419856353,39651.0,34844.93,M411928,0.0,0.0,0,0
191,CASH_OUT,80280.15,C2114530099,20181.0,0.0,C2139642074,72804.47,153084.61,0,0
191,PAYMENT,3677.86,C54261204,0.0,0.0,M694713125,0.0,0.0,0,0
191,CASH_OUT,223657.46,C454338969,100855.0,0.0,C2002171552,123402.24,347059.69,0,0
191,CASH_IN,287975.65,C754145659,82344.0,370319.65,C1316978136,2084922.8,1796947.15,0,0
191,CASH_OUT,25517.46,C1891277924,21755.0,0.0,C2089016471,3209805.57,3235323.04,0,0
191,PAYMENT,2153.23,C450977797,129184.0,127030.77,M612850337,0.0,0.0,0,0
191,PAYMENT,5109.15,C302639051,31036.0,25926.85,M913576018,0.0,0.0,0,0
191,PAYMENT,1922.82,C663007185,31.0,0.0,M969456594,0.0,0.0,0,0
191,CASH_OUT,102771.63,C1679959199,459276.67,356505.04,C1620685794,0.0,102771.63,0,0
191,PAYMENT,923.64,C1925340873,356505.04,355581.39,M1891274087,0.0,0.0,0,0
191,CASH_OUT,196743.6,C206614153,559.0,0.0,C1168519808,0.0,196743.6,0,0
191,PAYMENT,8591.44,C2032366912,11559.0,2967.56,M427251899,0.0,0.0,0,0
191,PAYMENT,1973.87,C1031946055,2967.56,993.69,M875559576,0.0,0.0,0,0
191,PAYMENT,2907.24,C1455689768,993.69,0.0,M1976907979,0.0,0.0,0,0
191,PAYMENT,8310.37,C1501645105,45124.0,36813.63,M313623459,0.0,0.0,0,0
191,PAYMENT,5889.71,C1677886605,173142.0,167252.29,M953023398,0.0,0.0,0,0
191,PAYMENT,5677.35,C1800856911,2096.0,0.0,M1977929501,0.0,0.0,0,0
191,PAYMENT,175.86,C95558592,107.0,0.0,M1383452699,0.0,0.0,0,0
191,PAYMENT,8503.58,C240466823,15753.0,7249.42,M1562018167,0.0,0.0,0,0
191,PAYMENT,249.73,C1214508303,196.0,0.0,M879364368,0.0,0.0,0,0
191,PAYMENT,133.34,C323257625,0.0,0.0,M442285887,0.0,0.0,0,0
191,PAYMENT,2595.68,C1300247278,0.0,0.0,M700879047,0.0,0.0,0,0
191,PAYMENT,5384.99,C505263275,36650.0,31265.01,M1640449296,0.0,0.0,0,0
191,PAYMENT,1802.49,C765201540,392.0,0.0,M818016600,0.0,0.0,0,0
191,PAYMENT,4870.11,C1124774663,14050.0,9179.89,M406749619,0.0,0.0,0,0
191,CASH_OUT,252818.58,C1435194908,39980.0,0.0,C1666460388,0.0,252818.58,0,0
191,PAYMENT,3516.47,C1786717892,0.0,0.0,M2088444423,0.0,0.0,0,0
191,PAYMENT,11739.45,C279185186,0.0,0.0,M529569948,0.0,0.0,0,0
191,PAYMENT,24426.59,C214615212,0.0,0.0,M688170024,0.0,0.0,0,0
191,PAYMENT,4376.28,C422128445,0.0,0.0,M40244476,0.0,0.0,0,0
191,PAYMENT,4808.4,C1481854904,0.0,0.0,M1417315710,0.0,0.0,0,0
191,PAYMENT,7823.01,C81411087,0.0,0.0,M917051804,0.0,0.0,0,0
191,PAYMENT,13157.61,C1950727806,0.0,0.0,M1955890429,0.0,0.0,0,0
191,PAYMENT,17060.18,C570160164,0.0,0.0,M1608543358,0.0,0.0,0,0
191,PAYMENT,14071.6,C110075826,0.0,0.0,M1458327794,0.0,0.0,0,0
191,PAYMENT,5875.24,C675861727,0.0,0.0,M1956109876,0.0,0.0,0,0
191,PAYMENT,401.93,C236961051,0.0,0.0,M977278954,0.0,0.0,0,0
191,PAYMENT,13117.57,C1413534289,0.0,0.0,M510447763,0.0,0.0,0,0
191,PAYMENT,3650.78,C1835553056,0.0,0.0,M1471013920,0.0,0.0,0,0
191,PAYMENT,13032.55,C95250142,0.0,0.0,M2109593264,0.0,0.0,0,0
191,PAYMENT,12250.07,C1383295350,0.0,0.0,M1791429628,0.0,0.0,0,0
191,PAYMENT,9497.32,C78777324,0.0,0.0,M388580764,0.0,0.0,0,0
191,PAYMENT,32667.08,C1591256790,0.0,0.0,M202559002,0.0,0.0,0,0
191,PAYMENT,34380.85,C418076959,0.0,0.0,M1169418811,0.0,0.0,0,0
191,PAYMENT,20347.34,C1581648461,0.0,0.0,M1144941953,0.0,0.0,0,0
191,PAYMENT,5798.58,C115341240,102846.0,97047.42,M1550264170,0.0,0.0,0,0
191,PAYMENT,9342.32,C849173193,998.0,0.0,M100170622,0.0,0.0,0,0
191,PAYMENT,4346.34,C2086878798,0.0,0.0,M425335519,0.0,0.0,0,0
191,PAYMENT,4578.21,C1095319599,0.0,0.0,M120381683,0.0,0.0,0,0
191,PAYMENT,5302.69,C1658339094,10618.0,5315.31,M731733360,0.0,0.0,0,0
191,PAYMENT,319.16,C551434260,31338.0,31018.84,M1083539332,0.0,0.0,0,0
191,CASH_IN,1148.6,C1662437391,31876.0,33024.6,C1742454690,251869.59,250721.0,0,0
191,PAYMENT,7268.19,C572616640,1373.0,0.0,M1936649480,0.0,0.0,0,0
191,TRANSFER,515733.69,C409785790,27656.0,0.0,C725009677,1040180.33,1716487.82,0,0
191,PAYMENT,3742.09,C1307521036,0.0,0.0,M1687755038,0.0,0.0,0,0
191,PAYMENT,1504.89,C1620815400,33026.0,31521.11,M505697952,0.0,0.0,0,0
191,PAYMENT,99.2,C721386040,53008.0,52908.8,M109234064,0.0,0.0,0,0
191,PAYMENT,8662.24,C995476358,9023.0,360.76,M125305626,0.0,0.0,0,0
191,PAYMENT,2368.03,C1451722615,52064.0,49695.97,M1177121904,0.0,0.0,0,0
191,PAYMENT,682.96,C1408616128,30580.0,29897.04,M349335415,0.0,0.0,0,0
191,PAYMENT,447.63,C2114256549,29897.04,29449.42,M1938005985,0.0,0.0,0,0
191,PAYMENT,4533.08,C238912663,1913.0,0.0,M160689136,0.0,0.0,0,0
191,PAYMENT,2961.0,C1354489265,27636.0,24675.0,M1059601616,0.0,0.0,0,0
191,PAYMENT,16560.81,C1565724318,23699.0,7138.19,M1267315375,0.0,0.0,0,0
191,PAYMENT,8951.23,C1162979386,63466.0,54514.77,M996266748,0.0,0.0,0,0
191,PAYMENT,1814.15,C2114133232,51745.0,49930.85,M2023347541,0.0,0.0,0,0
191,PAYMENT,15458.56,C809611780,3275.0,0.0,M84041922,0.0,0.0,0,0
191,PAYMENT,10677.07,C1660950542,204277.0,193599.93,M1434798662,0.0,0.0,0,0
191,PAYMENT,7779.71,C1760101216,193599.93,185820.22,M2130406095,0.0,0.0,0,0
191,PAYMENT,12474.0,C500751734,185820.22,173346.22,M1651536881,0.0,0.0,0,0
191,PAYMENT,672.95,C1109561052,651985.0,651312.05,M1739204933,0.0,0.0,0,0
191,CASH_IN,200089.65,C1010985899,651312.05,851401.7,C76900940,256314.27,56224.62,0,0
191,CASH_IN,148279.15,C1565292585,851401.7,999680.85,C143415982,2016933.7,1868654.54,0,0
191,CASH_IN,312000.3,C198072626,999680.85,1311681.16,C1223555307,2422953.21,2110952.91,0,0
191,CASH_IN,30541.51,C1033419023,1311681.16,1342222.67,C1299103199,110095.65,79554.14,0,0
191,CASH_IN,387705.7,C313033252,1342222.67,1729928.37,C1507317353,2992199.06,2604493.35,0,0
191,CASH_IN,214150.61,C748367208,1729928.37,1944078.98,C623699780,6166746.8,5952596.19,0,0
191,CASH_IN,92112.03,C1441129984,1944078.98,2036191.01,C904117856,3552057.51,3459945.48,0,0
191,CASH_IN,441411.55,C768441714,2036191.01,2477602.56,C430663781,822081.82,380670.27,0,0
191,CASH_IN,217335.11,C2074239821,2477602.56,2694937.67,C2136207117,624691.13,407356.02,0,0
191,PAYMENT,993.94,C245883196,12200.0,11206.06,M1946735374,0.0,0.0,0,0
191,PAYMENT,8837.06,C845682192,171099.0,162261.94,M1513661211,0.0,0.0,0,0
191,PAYMENT,12358.93,C1806112609,11088.0,0.0,M1493514680,0.0,0.0,0,0
191,TRANSFER,406501.44,C732916766,20312.0,0.0,C2116302937,5099438.07,5505939.51,0,0
191,CASH_OUT,1278.64,C881861131,0.0,0.0,C56970826,108960.09,110238.73,0,0
191,PAYMENT,4891.97,C1734293479,20724.0,15832.03,M392628813,0.0,0.0,0,0
191,PAYMENT,38.97,C1199065891,87713.0,87674.03,M1926085053,0.0,0.0,0,0
191,PAYMENT,12964.58,C1823692812,21580.0,8615.42,M1126765237,0.0,0.0,0,0
191,TRANSFER,338763.33,C1183672480,36652.0,0.0,C1127607514,77837.54,416600.86,0,0
191,CASH_OUT,47108.77,C1502749085,0.0,0.0,C330101656,3462617.77,3509726.54,0,0
191,CASH_OUT,27742.06,C798454171,0.0,0.0,C1494680558,105203.55,132945.61,0,0
191,PAYMENT,6447.09,C606102118,10255.0,3807.91,M155571754,0.0,0.0,0,0
191,PAYMENT,7336.91,C1100185686,55419.0,48082.09,M1436301910,0.0,0.0,0,0
191,PAYMENT,5021.5,C1913147857,119.0,0.0,M1440431420,0.0,0.0,0,0
191,PAYMENT,8838.82,C144148193,250.0,0.0,M1013793583,0.0,0.0,0,0
191,CASH_OUT,273901.76,C207293354,0.0,0.0,C459062804,296982.05,570883.81,0,0
191,PAYMENT,160.36,C6677952,10480.0,10319.64,M879872931,0.0,0.0,0,0
191,PAYMENT,9568.97,C1658032697,205790.0,196221.03,M906085266,0.0,0.0,0,0
191,CASH_OUT,20221.53,C426081143,196221.03,175999.49,C317509353,181383.23,201604.77,0,0
191,PAYMENT,5291.66,C594777899,208740.0,203448.34,M1573886758,0.0,0.0,0,0
191,PAYMENT,2750.19,C1701502558,23130.0,20379.81,M1466351431,0.0,0.0,0,0
191,PAYMENT,10425.3,C1754509391,6573.0,0.0,M1235484880,0.0,0.0,0,0
191,PAYMENT,6499.64,C2056241044,97670.0,91170.36,M410106629,0.0,0.0,0,0
191,PAYMENT,2504.29,C1838510476,105.0,0.0,M73293422,0.0,0.0,0,0
191,CASH_OUT,250719.39,C61485678,0.0,0.0,C1941548294,656897.31,907616.7,0,0
191,TRANSFER,365933.82,C370546829,147036.0,0.0,C244021521,0.0,365933.82,0,0
191,PAYMENT,2484.5,C1355350738,0.0,0.0,M647138187,0.0,0.0,0,0
191,PAYMENT,10294.96,C1954145397,53043.0,42748.04,M1384990727,0.0,0.0,0,0
191,PAYMENT,4714.99,C1246367510,99941.0,95226.01,M2025200391,0.0,0.0,0,0
191,CASH_OUT,604630.53,C1129775656,95226.01,0.0,C861464896,3745311.21,4349941.74,0,0
191,CASH_OUT,508991.53,C2074257205,0.0,0.0,C240538273,818436.36,1327427.89,0,0
191,CASH_IN,55365.26,C1636447720,133.0,55498.26,C2005721580,0.0,0.0,0,0
191,PAYMENT,4736.27,C690775293,55498.26,50761.99,M1376871858,0.0,0.0,0,0
191,PAYMENT,974.86,C1013251018,301865.0,300890.14,M217169115,0.0,0.0,0,0
191,PAYMENT,9287.64,C1185954356,159910.0,150622.36,M525728677,0.0,0.0,0,0
191,CASH_IN,274410.21,C74774830,150622.36,425032.58,C1510593201,919190.36,644780.15,0,0
191,CASH_IN,5930.98,C98732575,425032.58,430963.56,C302990201,1596505.88,1590574.9,0,0
191,CASH_IN,241936.38,C1111777549,430963.56,672899.94,C1573205995,3169514.34,2927577.97,0,0
191,CASH_IN,242537.21,C1929130547,672899.94,915437.14,C833009066,515815.63,273278.43,0,0
191,PAYMENT,17587.22,C1373767883,50997.0,33409.78,M1086444186,0.0,0.0,0,0
191,PAYMENT,1609.67,C569155462,33409.78,31800.12,M840064034,0.0,0.0,0,0
191,PAYMENT,6138.35,C1937227515,48796.0,42657.65,M1030547213,0.0,0.0,0,0
191,PAYMENT,7976.37,C2017025929,20220.0,12243.63,M1491791840,0.0,0.0,0,0
191,PAYMENT,1962.7,C379847264,12243.63,10280.92,M1286261558,0.0,0.0,0,0
191,PAYMENT,7412.48,C2128412733,258691.0,251278.52,M1900508649,0.0,0.0,0,0
191,PAYMENT,1402.28,C1195822755,11167.0,9764.72,M1563385350,0.0,0.0,0,0
191,CASH_OUT,266285.27,C1264935286,9764.72,0.0,C1821405850,270428.5,536713.78,0,0
191,PAYMENT,4860.41,C29863374,3460.0,0.0,M1879398531,0.0,0.0,0,0
191,PAYMENT,13971.98,C1476257771,197682.0,183710.02,M930304691,0.0,0.0,0,0
191,PAYMENT,8818.36,C191246414,15277.0,6458.64,M1375580385,0.0,0.0,0,0
191,PAYMENT,17507.01,C1770506122,10581.0,0.0,M1145894595,0.0,0.0,0,0
191,PAYMENT,1953.8,C2123516484,259047.0,257093.2,M1112840143,0.0,0.0,0,0
191,CASH_IN,50107.9,C356037528,197461.0,247568.9,C1526401615,9017628.79,8967520.89,0,0
191,PAYMENT,271.21,C912373010,3750.0,3478.79,M1523390960,0.0,0.0,0,0
191,TRANSFER,457471.19,C1019287433,3478.79,0.0,C1835433971,2150853.15,2608324.33,0,0
191,PAYMENT,358.57,C1815468026,99073.0,98714.43,M1472669259,0.0,0.0,0,0
191,PAYMENT,1280.88,C1710729178,98714.43,97433.54,M1363057074,0.0,0.0,0,0
191,PAYMENT,846.69,C334896744,976.0,129.31,M2112722723,0.0,0.0,0,0
191,PAYMENT,14267.68,C628897331,427.0,0.0,M2807847,0.0,0.0,0,0
191,PAYMENT,3159.02,C596411156,41478.0,38318.98,M843664585,0.0,0.0,0,0
191,PAYMENT,8213.24,C1992304925,38318.98,30105.74,M545074178,0.0,0.0,0,0
191,CASH_IN,43338.89,C1731108666,104904.0,148242.89,C1740146199,159216.33,115877.44,0,0
191,PAYMENT,2534.32,C528066578,30262.0,27727.68,M1753674273,0.0,0.0,0,0
191,PAYMENT,16054.82,C559074831,166550.0,150495.18,M840323664,0.0,0.0,0,0
191,PAYMENT,4712.63,C1618822456,25070.0,20357.37,M1068872940,0.0,0.0,0,0
191,CASH_OUT,259895.88,C136325027,10408.0,0.0,C644029283,30981.05,290876.93,0,0
191,TRANSFER,1014384.54,C144990245,418693.0,0.0,C1110084618,2771618.1,3786002.64,0,0
191,PAYMENT,5224.13,C49979532,529789.0,524564.87,M276461291,0.0,0.0,0,0
191,PAYMENT,15231.02,C435050104,5023.0,0.0,M853583912,0.0,0.0,0,0
191,CASH_OUT,97971.64,C1699319864,0.0,0.0,C959732273,126997.9,224969.54,0,0
191,PAYMENT,2353.85,C642219860,26062.0,23708.15,M1307680882,0.0,0.0,0,0
191,CASH_IN,71004.87,C2053627916,11868.0,82872.87,C602143977,264039.57,193034.7,0,0
191,CASH_OUT,401364.2,C1401321256,82872.87,0.0,C1308010838,4237431.12,4638795.32,0,0
191,CASH_OUT,304807.63,C1319509971,0.0,0.0,C1617975386,430820.2,735627.83,0,0
191,CASH_OUT,161377.8,C244630597,0.0,0.0,C616398461,181563.78,342941.57,0,0
191,CASH_OUT,337029.74,C1270227483,0.0,0.0,C906349283,3515568.06,3852597.79,0,0
191,CASH_OUT,160652.44,C736699250,0.0,0.0,C1304340181,4306315.3,4466967.74,0,0
191,CASH_OUT,239192.43,C1431304539,0.0,0.0,C1379717172,1837749.94,2076942.37,0,0
191,CASH_OUT,160584.71,C2102507867,0.0,0.0,C1968987901,735214.97,895799.68,0,0
191,CASH_OUT,80650.74,C118352400,0.0,0.0,C531698413,2921507.58,3002158.32,0,0
191,CASH_OUT,217161.29,C1704835888,0.0,0.0,C1007513987,2558400.27,2775561.57,0,0
191,CASH_OUT,122876.55,C1337066489,0.0,0.0,C1717203800,807191.63,930068.18,0,0
191,CASH_OUT,56049.61,C1071247413,0.0,0.0,C1825279095,194162.52,250212.13,0,0
191,CASH_OUT,61903.62,C1466749108,0.0,0.0,C238286770,258120.81,320024.43,0,0
191,CASH_OUT,41559.59,C1595974994,0.0,0.0,C231676231,2747150.89,2788710.48,0,0
191,CASH_OUT,217399.78,C5425284,0.0,0.0,C127110828,311250.85,528650.63,0,0
191,CASH_OUT,103562.77,C1887099107,0.0,0.0,C767896143,263466.96,367029.73,0,0
191,CASH_OUT,427273.97,C1101160232,0.0,0.0,C1378523254,982440.49,1409714.46,0,0
191,CASH_OUT,313487.9,C468875387,0.0,0.0,C615558732,1536822.19,1850310.09,0,0
191,CASH_OUT,158771.81,C234001769,0.0,0.0,C512989393,5476937.54,5635709.35,0,0
191,CASH_OUT,271976.88,C728365556,0.0,0.0,C175397702,1778308.88,2050285.76,0,0
191,CASH_OUT,376990.14,C2028054702,0.0,0.0,C1744251060,1507555.68,1884545.82,0,0
191,CASH_OUT,236444.48,C1893217897,0.0,0.0,C794274976,1120235.06,1356679.54,0,0
191,CASH_OUT,188098.09,C1771617478,0.0,0.0,C855877138,5262333.68,5450431.77,0,0
191,CASH_OUT,124750.48,C232410712,0.0,0.0,C1533120607,1013267.49,1138017.98,0,0
191,CASH_OUT,245391.86,C2013995925,0.0,0.0,C381068746,2588184.63,2833576.5,0,0
191,CASH_OUT,213653.66,C1238444419,0.0,0.0,C1437251492,2046706.34,2260360.0,0,0
191,CASH_OUT,426450.21,C1694749427,0.0,0.0,C946212745,2483426.07,2909876.28,0,0
191,CASH_OUT,239504.04,C989128837,0.0,0.0,C1448026257,383402.87,622906.91,0,0
191,CASH_OUT,33201.42,C457335749,0.0,0.0,C1966790388,3403928.14,3437129.56,0,0
191,CASH_OUT,237986.31,C1528810527,0.0,0.0,C1391447550,5678242.25,5916228.57,0,0
191,CASH_OUT,56763.99,C544213445,0.0,0.0,C184324224,341231.45,397995.45,0,0
191,CASH_IN,157942.21,C1037925774,12479.0,170421.21,C1408173182,27204.04,0.0,0,0
191,PAYMENT,14118.3,C898198971,39787.0,25668.7,M282271777,0.0,0.0,0,0
191,PAYMENT,14475.84,C810368479,25668.7,11192.86,M1722423125,0.0,0.0,0,0
191,PAYMENT,4827.09,C405817998,11192.86,6365.77,M292270977,0.0,0.0,0,0
191,PAYMENT,17637.87,C1209124790,6365.77,0.0,M2117558622,0.0,0.0,0,0
191,PAYMENT,4390.05,C1690906668,0.0,0.0,M686973071,0.0,0.0,0,0
191,PAYMENT,970.69,C1847082576,0.0,0.0,M736137052,0.0,0.0,0,0
191,PAYMENT,843.31,C101028444,0.0,0.0,M1028156427,0.0,0.0,0,0
191,PAYMENT,5531.52,C311246668,0.0,0.0,M1027131438,0.0,0.0,0,0
191,PAYMENT,4674.63,C386214567,0.0,0.0,M1767056504,0.0,0.0,0,0
191,PAYMENT,340.81,C308220225,0.0,0.0,M1776140956,0.0,0.0,0,0
191,PAYMENT,5004.14,C1462996242,0.0,0.0,M657654632,0.0,0.0,0,0
191,PAYMENT,10587.68,C1301076950,0.0,0.0,M1254238681,0.0,0.0,0,0
191,PAYMENT,5449.2,C30566030,0.0,0.0,M1053101471,0.0,0.0,0,0
191,PAYMENT,5753.19,C356267002,0.0,0.0,M1324043365,0.0,0.0,0,0
191,PAYMENT,7454.85,C1553966368,0.0,0.0,M1243673305,0.0,0.0,0,0
191,PAYMENT,2874.49,C1056422788,0.0,0.0,M720064603,0.0,0.0,0,0
191,PAYMENT,2378.5,C201086595,0.0,0.0,M1174919967,0.0,0.0,0,0
191,PAYMENT,21045.71,C1169122240,0.0,0.0,M892770982,0.0,0.0,0,0
191,PAYMENT,21370.69,C1553439437,0.0,0.0,M607157603,0.0,0.0,0,0
191,PAYMENT,54178.85,C440384326,0.0,0.0,M459141389,0.0,0.0,0,0
191,PAYMENT,1239.64,C2071744857,0.0,0.0,M1551953968,0.0,0.0,0,0
191,PAYMENT,29496.63,C998409581,0.0,0.0,M1327746697,0.0,0.0,0,0
191,PAYMENT,19556.63,C1456253101,0.0,0.0,M219599668,0.0,0.0,0,0
191,PAYMENT,8377.6,C579896854,0.0,0.0,M1939227467,0.0,0.0,0,0
191,PAYMENT,2342.5,C1076630612,4050.0,1707.5,M2073620502,0.0,0.0,0,0
191,PAYMENT,2158.18,C1562278213,28051.0,25892.82,M483653046,0.0,0.0,0,0
191,PAYMENT,1380.39,C1023270092,14565.0,13184.61,M14254853,0.0,0.0,0,0
191,PAYMENT,9158.31,C774047242,14823.0,5664.69,M761149501,0.0,0.0,0,0
191,PAYMENT,1845.42,C2140642022,5549.0,3703.58,M865791930,0.0,0.0,0,0
191,PAYMENT,1307.1,C96447637,20143.0,18835.9,M1509745615,0.0,0.0,0,0
191,PAYMENT,1353.72,C452924092,96125.0,94771.28,M2130499942,0.0,0.0,0,0
191,PAYMENT,5232.93,C115280168,2012.0,0.0,M939745447,0.0,0.0,0,0
191,PAYMENT,8217.55,C1510731753,20228.0,12010.45,M1118054951,0.0,0.0,0,0
191,PAYMENT,4586.91,C1011678482,25298.0,20711.09,M535405668,0.0,0.0,0,0
191,PAYMENT,14211.01,C437806295,10744.0,0.0,M2039382177,0.0,0.0,0,0
191,CASH_OUT,124765.43,C577849071,99051.0,0.0,C1332080628,1117420.18,1242185.62,0,0
191,TRANSFER,196050.53,C1885932609,56860.0,0.0,C883927329,447307.49,643358.02,0,0
191,PAYMENT,1515.35,C697233479,0.0,0.0,M604567135,0.0,0.0,0,0
191,PAYMENT,2535.9,C216435215,790.0,0.0,M878023894,0.0,0.0,0,0
191,PAYMENT,234.96,C1778865875,99430.0,99195.04,M165605314,0.0,0.0,0,0
191,TRANSFER,27902.02,C835758596,6621.0,0.0,C1005443118,0.0,27902.02,0,0
191,PAYMENT,2694.03,C700148684,142837.0,140142.97,M2035945958,0.0,0.0,0,0
191,PAYMENT,9347.5,C117719536,20868.0,11520.5,M867195806,0.0,0.0,0,0
191,PAYMENT,10210.04,C1101505327,319478.0,309267.96,M1759207388,0.0,0.0,0,0
191,PAYMENT,4182.01,C1299548406,198895.0,194712.99,M2083014253,0.0,0.0,0,0
191,PAYMENT,13127.89,C15346716,6.0,0.0,M855488098,0.0,0.0,0,0
191,TRANSFER,686437.52,C1395571443,0.0,0.0,C1343881220,2864229.21,3293875.51,0,0
191,PAYMENT,10036.2,C1829475797,23764.0,13727.8,M1020317348,0.0,0.0,0,0
191,PAYMENT,16646.89,C1665217018,224.0,0.0,M1159652931,0.0,0.0,0,0
191,PAYMENT,11830.99,C1946838536,8877.0,0.0,M1318396867,0.0,0.0,0,0
191,PAYMENT,14169.08,C607192330,154.0,0.0,M372233009,0.0,0.0,0,0
191,PAYMENT,3415.94,C825413082,3402.0,0.0,M1449032452,0.0,0.0,0,0
191,TRANSFER,68064.86,C2062232976,57539.0,0.0,C351110699,114179.85,182244.71,0,0
191,PAYMENT,14792.48,C305516455,80.0,0.0,M902728742,0.0,0.0,0,0
191,CASH_OUT,280772.9,C275597248,206675.0,0.0,C1118351639,0.0,280772.9,0,0
191,PAYMENT,2421.89,C868843504,0.0,0.0,M255710937,0.0,0.0,0,0
191,PAYMENT,3073.48,C1314112676,0.0,0.0,M888850921,0.0,0.0,0,0
